event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	42MGBA_42MGBAres.adj.pval
ENSG00000107104.18;SE:chr9:731266-732377:732617-734747:+	59.0	10.0	30.0	9.0	0.29824649996551933	1.0
ENSG00000086061.15;SE:chr9:33036689-33037014:33037115-33038684:+	143.0	13.0	49.0	2.0	0.36806078963587174	1.0
ENSG00000086061.15;SE:chr9:33026990-33029884:33029989-33030439:+	229.0	34.0	56.0	10.0	0.6859226268645482	1.0
ENSG00000086061.15;SE:chr9:33030667-33034215:33034330-33038684:+	64.0	72.0	15.0	17.0	1.0	1.0
ENSG00000086061.15;SE:chr9:33025383-33025344:33025383-33026474:+	80.0	175.0	22.0	47.0	1.0	1.0
ENSG00000086061.15;SE:chr9:33037115-33038684:33039066-33038684:+	80.0	63.0	22.0	27.0	0.1893934618485537	1.0
ENSG00000086065.13;SE:chr9:33265147-33265048:33265147-33266009:+	61.0	11.0	39.0	1.0	0.052982810578978336	1.0
ENSG00000086065.13;SE:chr9:33276564-33278112:33278225-33280808:+	74.0	11.0	49.0	1.0	0.03212923557108578	1.0
ENSG00000165006.13;SE:chr9:34179240-34220907:34220948-34234215:+	73.0	21.0	38.0	10.0	1.0	1.0
ENSG00000165006.13;SE:chr9:34234340-34241184:34242108-34249778:+	91.0	3.0	43.0	5.0	0.11977945289678019	1.0
ENSG00000165006.13;SE:chr9:34250759-34251391:34252461-34251391:+	21.0	73.0	10.0	38.0	1.0	1.0
ENSG00000122694.15;SE:chr9:36148650-36150871:36150949-36162361:+	85.0	7.0	65.0	10.0	0.30419540397923683	1.0
ENSG00000122705.16;SE:chr9:36191273-36190922:36191273-36197550:+	319.0	10.0	237.0	11.0	0.38019945547696066	1.0
ENSG00000122705.16;SE:chr9:36191273-36197550:36197588-36198978:+	329.0	25.0	248.0	18.0	1.0	1.0
ENSG00000122705.16;SE:chr9:36204179-36211602:36212033-36211602:+	319.0	13.0	237.0	17.0	0.13557257277362111	1.0
ENSG00000122705.16;SE:chr9:36191273-36198978:36199096-36204067:+	25.0	5.0	18.0	9.0	0.21846722060541296	1.0
ENSG00000122705.16;SE:chr9:36191273-36190957:36191273-36197550:+	10.0	319.0	11.0	237.0	0.38019945547696	1.0
ENSG00000165304.7;SE:chr9:36589652-36594627:36594771-36597221:+	91.0	24.0	46.0	19.0	0.20954778699298482	1.0
ENSG00000165304.7;SE:chr9:36599486-36607574:36607673-36630298:+	116.0	4.0	65.0	3.0	0.7048568917175042	1.0
ENSG00000165304.7;SE:chr9:36633200-36642996:36643083-36651745:+	110.0	10.0	67.0	1.0	0.059740402991697306	1.0
ENSG00000165304.7;SE:chr9:36651877-36657240:36657363-36665349:+	86.0	34.0	37.0	31.0	0.025020308988297154	1.0
ENSG00000165304.7;SE:chr9:36573007-36581643:36581739-36589535:+	60.0	8.0	30.0	4.0	1.0	1.0
ENSG00000165304.7;SE:chr9:36581739-36583626:36583712-36589535:+	36.0	71.0	22.0	39.0	0.8661275025395956	1.0
ENSG00000165304.7;SE:chr9:36583712-36589535:36589652-36594627:+	32.0	5.0	18.0	3.0	1.0	1.0
ENSG00000165304.7;SE:chr9:36573007-36572901:36573007-36581643:+	6.0	83.0	0.0	47.0	0.09268454038047733	1.0
ENSG00000165304.7;SE:chr9:36674937-36677159:36677662-36677159:+	6.0	132.0	0.0	89.0	0.08381680583178769	1.0
ENSG00000147905.17;SE:chr9:37126942-37302187:37302231-37304187:+	116.0	2.0	93.0	3.0	0.6588937249326582	1.0
ENSG00000137106.17;SE:chr9:37422833-37424844:37424975-37425921:+	109.0	1.0	51.0	1.0	0.5402959895713514	1.0
ENSG00000137106.17;SE:chr9:37422805-37424844:37424975-37425921:+	76.0	17.0	43.0	5.0	0.32742331550066317	1.0
ENSG00000137054.15;SE:chr9:37498224-37500839:37500921-37501712:+	115.0	9.0	53.0	10.0	0.07637045702485813	1.0
ENSG00000147996.16;SE:chr9:65676130-65677127:65677225-65679165:+	33.0	222.0	10.0	126.0	0.125699728833932	1.0
ENSG00000147996.16;SE:chr9:65679252-65681573:65682035-65681573:+	33.0	224.0	10.0	127.0	0.12586407742481895	1.0
ENSG00000147996.16;SE:chr9:65681670-65682765:65682857-65690966:+	89.0	8.0	57.0	5.0	1.0	1.0
ENSG00000147996.16;SE:chr9:65692608-65693385:65693473-65698514:+	7.0	210.0	7.0	118.0	0.3954847742505303	1.0
ENSG00000147996.16;SE:chr9:65698561-65700250:65700337-65702969:+	78.0	146.0	52.0	75.0	0.300605655157024	1.0
ENSG00000147996.16;SE:chr9:65703014-65708901:65708958-65720040:+	96.0	1.0	58.0	4.0	0.07622798782119673	1.0
ENSG00000147996.16;SE:chr9:65731867-65732992:65733122-65733509:+	120.0	9.0	82.0	6.0	1.0	1.0
ENSG00000147996.16;SE:chr9:65676130-65675972:65676130-65679165:+	1.0	221.0	4.0	122.0	0.059683695692649454	1.0
ENSG00000147996.16;SE:chr9:65733122-65733509:65733676-65733509:+	23.0	103.0	29.0	66.0	0.03802081965609169	1.0
ENSG00000285130.1;SE:chr9:69046482-69053139:69053260-69064937:+	45.0	3.0	20.0	3.0	0.3812850765700446	1.0
ENSG00000285130.1;SE:chr9:69035947-69035777:69035947-69046384:+	36.0	12.0	16.0	7.0	0.7753176957107588	1.0
ENSG00000135046.13;SE:chr9:73151924-73158521:73158601-73158694:+	307.0	44.0	126.0	19.0	0.8825646257742406	1.0
ENSG00000135046.13;SE:chr9:73158601-73158694:73158803-73159328:+	422.0	30.0	212.0	14.0	0.8703856983062032	1.0
ENSG00000135046.13;SE:chr9:73158803-73159328:73159423-73160262:+	449.0	2.0	224.0	4.0	0.10160041780721688	1.0
ENSG00000135046.13;SE:chr9:73159423-73160262:73160376-73160802:+	450.0	9.0	235.0	6.0	0.7842816660069483	1.0
ENSG00000135046.13;SE:chr9:73160376-73160802:73160893-73162781:+	445.0	11.0	233.0	4.0	0.7839210533159413	1.0
ENSG00000135046.13;SE:chr9:73160893-73162781:73162861-73163475:+	452.0	14.0	234.0	5.0	0.6254812282962593	1.0
ENSG00000135046.13;SE:chr9:73162861-73163475:73163532-73165115:+	451.0	17.0	237.0	15.0	0.18383457392569857	1.0
ENSG00000135046.13;SE:chr9:73165209-73166096:73166192-73167496:+	394.0	19.0	213.0	7.0	0.5287408559033158	1.0
ENSG00000135046.13;SE:chr9:73166192-73167496:73167555-73169031:+	350.0	23.0	207.0	13.0	1.0	1.0
ENSG00000135046.13;SE:chr9:73151924-73154197:73154342-73158521:+	12.0	337.0	9.0	140.0	0.22301261364003053	1.0
ENSG00000135046.13;SE:chr9:73151924-73151896:73151924-73158521:+	16.0	321.0	3.0	137.0	0.30220248881823164	1.0
ENSG00000135046.13;SE:chr9:73169154-73170050:73170371-73170050:+	33.0	497.0	18.0	255.0	0.8789359427077473	1.0
ENSG00000135046.13;SE:chr9:73151924-73151869:73151924-73158521:+	17.0	320.0	15.0	125.0	0.042243319746584435	1.0
ENSG00000135046.13;SE:chr9:73151924-73154197:73154340-73158521:+	85.0	337.0	77.0	140.0	3.442393587880592e-05	0.4048342501434983
ENSG00000135046.13;SE:chr9:73151924-73158694:73158803-73159328:+	44.0	21.0	19.0	11.0	0.8157113158259283	1.0
ENSG00000134996.11;SE:chr9:75137616-75140833:75140932-75146682:+	37.0	15.0	49.0	4.0	0.005346978694164043	1.0
ENSG00000134996.11;SE:chr9:75088726-75117503:75117550-75127568:+	47.0	5.0	42.0	11.0	0.17368168627563718	1.0
ENSG00000134996.11;SE:chr9:75088726-75088552:75088726-75117503:+	32.0	15.0	38.0	4.0	0.018149877655165826	1.0
ENSG00000135069.13;SE:chr9:78297270-78297159:78297270-78300601:+	239.0	42.0	519.0	132.0	0.06666413598507923	1.0
ENSG00000135069.13;SE:chr9:78297270-78300601:78300662-78301953:+	275.0	8.0	625.0	20.0	1.0	1.0
ENSG00000135069.13;SE:chr9:78300662-78301953:78302023-78304734:+	270.0	6.0	595.0	26.0	0.1720512166193442	1.0
ENSG00000135069.13;SE:chr9:78306486-78308413:78308583-78317675:+	282.0	7.0	626.0	18.0	0.8297105941406527	1.0
ENSG00000135069.13;SE:chr9:78308583-78317675:78317804-78328050:+	267.0	4.0	591.0	11.0	1.0	1.0
ENSG00000135069.13;SE:chr9:78317804-78328050:78328188-78328980:+	279.0	15.0	639.0	35.0	1.0	1.0
ENSG00000135069.13;SE:chr9:78328188-78328980:78329953-78328980:+	239.0	68.0	519.0	170.0	0.4213645201259436	1.0
ENSG00000106829.18;SE:chr9:79576177-79612655:79612718-79627373:+	8.0	86.0	13.0	91.0	0.4890515468687693	1.0
ENSG00000135047.14;SE:chr9:87726253-87726110:87726253-87727593:+	13.0	72.0	7.0	43.0	1.0	1.0
ENSG00000135047.14;SE:chr9:87729735-87730380:87730498-87731007:+	181.0	13.0	104.0	4.0	0.4349193060073008	1.0
ENSG00000135047.14;SE:chr9:87730498-87731007:87731405-87731007:+	13.0	168.0	7.0	97.0	1.0	1.0
ENSG00000135047.14;SE:chr9:87726253-87726113:87726253-87727593:+	59.0	26.0	39.0	11.0	0.3221189778501045	1.0
ENSG00000106723.16;SE:chr9:88448989-88462495:88462749-88468371:+	49.0	14.0	44.0	22.0	0.1746766565856828	1.0
ENSG00000106723.16;SE:chr9:88468605-88475077:88475925-88475077:+	4.0	73.0	4.0	77.0	1.0	1.0
ENSG00000188312.13;SE:chr9:92326105-92332169:92332351-92337540:+	68.0	1.0	24.0	1.0	0.4632807137954707	1.0
ENSG00000165233.17;SE:chr9:93110721-93111878:93111938-93112217:+	79.0	32.0	28.0	6.0	0.2656737224939417	1.0
ENSG00000165233.17;SE:chr9:93112289-93112991:93113257-93112991:+	10.0	136.0	2.0	40.0	1.0	1.0
ENSG00000048828.16;SE:chr9:93558010-93558580:93558718-93561108:+	37.0	37.0	20.0	19.0	1.0	1.0
ENSG00000148120.16;SE:chr9:95005616-95060693:95060810-95080693:+	92.0	6.0	28.0	1.0	1.0	1.0
ENSG00000148120.16;SE:chr9:95080780-95082574:95082719-95086681:+	61.0	48.0	17.0	16.0	0.6928514165707951	1.0
ENSG00000136938.8;SE:chr9:97983609-97983388:97983609-97994630:+	66.0	19.0	42.0	13.0	1.0	1.0
ENSG00000136938.8;SE:chr9:98011389-98012420:98012472-98015363:+	79.0	17.0	57.0	13.0	1.0	1.0
ENSG00000136938.8;SE:chr9:98012472-98015363:98015811-98015363:+	66.0	13.0	42.0	15.0	0.19852381749574718	1.0
ENSG00000095380.10;SE:chr9:98056940-98060781:98060997-98076917:+	232.0	7.0	120.0	8.0	0.16563702021295115	1.0
ENSG00000066697.14;SE:chr9:100427393-100429505:100429662-100441905:+	11.0	173.0	10.0	171.0	1.0	1.0
ENSG00000066697.14;SE:chr9:100442356-100445168:100445237-100450556:+	4.0	180.0	4.0	177.0	1.0	1.0
ENSG00000136824.18;SE:chr9:104095552-104096147:104096297-104098445:+	106.0	8.0	77.0	8.0	0.6031451051020305	1.0
ENSG00000095209.11;SE:chr9:105722621-105748072:105748190-105773864:+	99.0	15.0	82.0	15.0	0.694537387540942	1.0
ENSG00000119328.11;SE:chr9:108934565-108935637:108935689-108936307:+	49.0	9.0	29.0	9.0	0.42335718638700726	1.0
ENSG00000242616.3;SE:chr9:111666946-111669268:111670192-111669268:+	43.0	30.0	13.0	7.0	0.7973225853289818	1.0
ENSG00000244115.1;SE:chr9:111666946-111669271:111670226-111669271:+	66.0	20.0	26.0	7.0	1.0	1.0
ENSG00000148154.9;SE:chr9:111897313-111914604:111914746-111922848:+	73.0	78.0	128.0	113.0	0.40630753576801437	1.0
ENSG00000148154.9;SE:chr9:111932359-111932826:111935362-111932826:+	73.0	342.0	128.0	527.0	0.4698854842570232	1.0
ENSG00000148154.9;SE:chr9:111922951-111921824:111922951-111924776:+	87.0	151.0	144.0	241.0	0.8646321665925653	1.0
ENSG00000119471.14;SE:chr9:112380180-112403994:112404158-112405623:+	41.0	9.0	24.0	7.0	0.7748626907284999	1.0
ENSG00000119471.14;SE:chr9:112459577-112470431:112470724-112470431:+	20.0	30.0	10.0	21.0	0.636458133477777	1.0
ENSG00000136868.10;SE:chr9:113221678-113256113:113256277-113257112:+	159.0	20.0	145.0	18.0	1.0	1.0
ENSG00000136875.12;SE:chr9:113291016-113291466:113292784-113291466:+	55.0	5.0	24.0	3.0	0.6992752967761746	1.0
ENSG00000148180.19;SE:chr9:121281562-121283318:121283392-121301962:+	7.0	25.0	9.0	29.0	1.0	1.0
ENSG00000148180.19;SE:chr9:121281562-121300055:121300126-121301962:+	13.0	25.0	12.0	29.0	0.8090594232505787	1.0
ENSG00000148187.17;SE:chr9:122264938-122270863:122271075-122280442:+	66.0	14.0	42.0	8.0	1.0	1.0
ENSG00000148187.17;SE:chr9:122264938-122265461:122265780-122270863:+	12.0	66.0	12.0	42.0	0.3625810955148806	1.0
ENSG00000119408.16;SE:chr9:124326438-124327337:124327445-124339570:+	52.0	5.0	35.0	2.0	0.700149736046886	1.0
ENSG00000119408.16;SE:chr9:124347822-124350836:124352851-124350836:+	11.0	46.0	9.0	28.0	0.611341455227166	1.0
ENSG00000136933.16;SE:chr9:125200577-125200541:125200577-125200779:+	36.0	54.0	9.0	30.0	0.07282537377402018	1.0
ENSG00000136933.16;SE:chr9:125207721-125213369:125213522-125220538:+	60.0	16.0	24.0	11.0	0.2443801327558766	1.0
ENSG00000136933.16;SE:chr9:125213522-125220538:125220700-125227909:+	60.0	14.0	24.0	5.0	1.0	1.0
ENSG00000136933.16;SE:chr9:125232745-125233687:125234000-125233687:+	36.0	101.0	9.0	65.0	0.021417431187802954	1.0
ENSG00000165219.21;SE:chr9:125332629-125335171:125335252-125337017:+	14.0	33.0	3.0	19.0	0.2308654789910608	1.0
ENSG00000171159.4;SE:chr9:128160486-128162003:128162952-128163442:+	9.0	186.0	9.0	151.0	0.8088061307019663	1.0
ENSG00000167113.10;SE:chr9:128325881-128332152:128332282-128332849:+	51.0	7.0	32.0	6.0	0.7616341251729366	1.0
ENSG00000167113.10;SE:chr9:128323147-128325142:128325239-128325778:+	43.0	11.0	29.0	5.0	0.5800809866869707	1.0
ENSG00000167118.10;SE:chr9:128389309-128389665:128390735-128389665:+	161.0	54.0	41.0	21.0	0.19498944827886766	1.0
ENSG00000136811.16;SE:chr9:128456255-128457197:128457437-128459566:+	15.0	96.0	7.0	52.0	0.8154354044920069	1.0
ENSG00000136811.16;SE:chr9:128461067-128469182:128469353-128471307:+	81.0	16.0	41.0	10.0	0.654298092769128	1.0
ENSG00000197694.15;SE:chr9:128627498-128627924:128627942-128630320:+	52.0	7.0	64.0	7.0	0.7807267038544908	1.0
ENSG00000197694.15;SE:chr9:128591625-128592982:128593042-128594174:+	14.0	35.0	15.0	29.0	0.6557579486118276	1.0
ENSG00000119335.16;SE:chr9:128684007-128691169:128691227-128691857:+	911.0	71.0	709.0	72.0	0.13593085972929841	1.0
ENSG00000119335.16;SE:chr9:128692981-128693637:128693808-128693895:+	2157.0	2766.0	1718.0	1900.0	0.0007668779954140509	0.999989569315739
ENSG00000119335.16;SE:chr9:128694042-128694640:128695152-128694640:+	306.0	5456.0	287.0	4096.0	0.009134654024284804	1.0
ENSG00000119335.16;SE:chr9:128689655-128689559:128689655-128691169:+	235.0	839.0	215.0	765.0	1.0	1.0
ENSG00000119335.16;SE:chr9:128695152-128694640:128695484-128694640:+	235.0	71.0	215.0	72.0	0.6314138255044109	1.0
ENSG00000167130.17;SE:chr9:129085616-129086138:129086267-129086708:+	31.0	17.0	27.0	38.0	0.022064883861164345	1.0
ENSG00000119383.19;SE:chr9:129111631-129120512:129120610-129123051:+	56.0	14.0	45.0	10.0	0.8235743963471622	1.0
ENSG00000119383.19;SE:chr9:129123138-129127963:129128068-129128984:+	20.0	50.0	11.0	44.0	0.30287702261108396	1.0
ENSG00000119383.19;SE:chr9:129111631-129111414:129111631-129120512:+	27.0	29.0	19.0	26.0	0.6879293789707229	1.0
ENSG00000119383.19;SE:chr9:129142552-129147386:129148942-129147386:+	3.0	99.0	4.0	88.0	0.7098452902798147	1.0
ENSG00000148335.14;SE:chr9:129626295-129632649:129632865-129634053:+	157.0	59.0	115.0	39.0	0.7205419982506869	1.0
ENSG00000148335.14;SE:chr9:129626295-129632649:129632801-129634053:+	21.0	59.0	19.0	39.0	0.44997837523625067	1.0
ENSG00000148335.14;SE:chr9:129626295-129626182:129626295-129632649:+	29.0	155.0	25.0	112.0	0.6511762669648169	1.0
ENSG00000148335.14;SE:chr9:129634221-129635207:129635596-129635207:+	29.0	19.0	25.0	18.0	0.834354290926844	1.0
ENSG00000130707.17;SE:chr9:130470904-130471484:130471515-130476870:+	36.0	2.0	286.0	12.0	0.6643363349882121	1.0
ENSG00000130707.17;SE:chr9:130444995-130444961:130444995-130452223:+	29.0	2.0	210.0	23.0	0.7491481797057473	1.0
ENSG00000130707.17;SE:chr9:130499570-130500975:130501255-130500975:+	2.0	37.0	25.0	286.0	0.7528045592946617	1.0
ENSG00000130707.17;SE:chr9:130444995-130450271:130450333-130452223:+	5.0	31.0	51.0	233.0	0.64748741237451	1.0
ENSG00000130713.15;SE:chr9:130697627-130698161:130698251-130699328:+	140.0	11.0	39.0	2.0	0.7386092379556266	1.0
ENSG00000130713.15;SE:chr9:130698251-130699328:130699394-130700866:+	128.0	4.0	38.0	2.0	0.6242373892028176	1.0
ENSG00000130713.15;SE:chr9:130699394-130700866:130700935-130702133:+	129.0	12.0	37.0	1.0	0.30520882828326723	1.0
ENSG00000130723.19;SE:chr9:131492260-131494404:131494486-131495739:+	89.0	7.0	71.0	5.0	1.0	1.0
ENSG00000148308.17;SE:chr9:133031164-133030999:133031164-133042086:+	49.0	14.0	29.0	12.0	0.48936875826787296	1.0
ENSG00000148308.17;SE:chr9:133054809-133054943:133054964-133056011:+	15.0	34.0	8.0	21.0	1.0	1.0
ENSG00000148303.16;SE:chr9:133348246-133348221:133348246-133348921:+	1544.0	91.0	766.0	25.0	0.00830431167561748	1.0
ENSG00000148303.16;SE:chr9:133350052-133350239:133350319-133350596:+	1770.0	22.0	885.0	12.0	0.855257548018536	1.0
ENSG00000148303.16;SE:chr9:133351071-133351261:133351397-133351261:+	1621.0	298.0	813.0	124.0	0.11576996963580849	1.0
ENSG00000148291.9;SE:chr9:133357814-133359949:133360129-133360264:+	52.0	5.0	27.0	3.0	1.0	1.0
ENSG00000148291.9;SE:chr9:133356670-133356588:133356670-133356913:+	33.0	24.0	18.0	12.0	1.0	1.0
ENSG00000130635.15;SE:chr9:134835204-134842156:134842886-134842156:+	158.0	10.0	184.0	23.0	0.09889710416043931	1.0
ENSG00000172889.15;SE:chr9:136665817-136668240:136668362-136668556:+	66.0	5.0	20.0	6.0	0.0632834251556194	1.0
ENSG00000172889.15;SE:chr9:136670009-136670168:136670330-136670949:+	60.0	11.0	23.0	3.0	0.7531645606622288	1.0
ENSG00000172889.15;SE:chr9:136671014-136671925:136672088-136672263:+	66.0	5.0	24.0	2.0	1.0	1.0
ENSG00000244187.7;SE:chr9:136791777-136791946:136792030-136792250:+	22.0	5.0	23.0	7.0	0.7514959204751415	1.0
ENSG00000196642.18;SE:chr9:136839865-136840153:136840212-136840321:+	57.0	8.0	50.0	6.0	1.0	1.0
ENSG00000054148.17;SE:chr9:136850137-136850505:136850560-136850754:+	9.0	53.0	5.0	36.0	1.0	1.0
ENSG00000054148.17;SE:chr9:136849590-136849442:136849590-136850012:+	17.0	30.0	10.0	18.0	1.0	1.0
ENSG00000054148.17;SE:chr9:136850137-136850754:136850971-136850754:+	17.0	36.0	10.0	26.0	0.8148654685082928	1.0
ENSG00000054148.17;SE:chr9:136850137-136850502:136850560-136850754:+	8.0	53.0	1.0	36.0	0.1469751488656065	1.0
ENSG00000148362.10;SE:chr9:136992700-136992924:136992974-136993052:+	56.0	11.0	29.0	4.0	0.7676702428469236	1.0
ENSG00000176101.11;SE:chr9:137188778-137188681:137188778-137189065:+	102.0	11.0	58.0	2.0	0.22372258584605498	1.0
ENSG00000188229.5;SE:chr9:137242021-137242495:137243093-137242495:+	24.0	68.0	3.0	27.0	0.07860711741255125	1.0
ENSG00000198887.8;SE:chr9:70282583-70286199:70286271-70297965:+	48.0	5.0	33.0	2.0	0.6981036886411657	1.0
ENSG00000198887.8;SE:chr9:70324143-70344143:70344269-70347065:+	18.0	30.0	14.0	19.0	0.8173498748105456	1.0
ENSG00000148110.15;SE:chr9:94438528-94440984:94441099-94444963:+	17.0	27.0	33.0	34.0	0.33088857762401536	1.0
ENSG00000148110.15;SE:chr9:94454070-94456239:94456337-94458321:+	55.0	17.0	64.0	33.0	0.17355502952360446	1.0
ENSG00000140365.15;SE:chr15:75338420-75338645:75338685-75338984:+	253.0	2.0	111.0	0.0	1.0	1.0
ENSG00000140365.15;SE:chr15:75338685-75338984:75339104-75339263:+	254.0	0.0	125.0	2.0	0.11052631578946844	1.0
ENSG00000140365.15;SE:chr15:75336092-75336060:75336092-75338061:+	150.0	76.0	82.0	19.0	0.008111662015386559	1.0
ENSG00000140365.15;SE:chr15:75338133-75338354:75338420-75338645:+	243.0	24.0	112.0	10.0	0.8494058899027828	1.0
ENSG00000140365.15;SE:chr15:75339104-75339263:75339344-75339701:+	216.0	16.0	112.0	1.0	0.015240760277148685	1.0
ENSG00000140365.15;SE:chr15:75339344-75339701:75339878-75339964:+	218.0	36.0	116.0	8.0	0.02730410626524937	1.0
ENSG00000140157.14;SE:chr15:22838921-22845145:22845267-22851638:+	34.0	75.0	25.0	89.0	0.13050855345414808	1.0
ENSG00000140157.14;SE:chr15:22838921-22839654:22839790-22845145:+	48.0	34.0	49.0	25.0	0.4085899665690256	1.0
ENSG00000140157.14;SE:chr15:22839790-22845145:22845267-22851638:+	77.0	32.0	83.0	46.0	0.33354588176169575	1.0
ENSG00000140157.14;SE:chr15:22851870-22853211:22853268-22858539:+	204.0	34.0	249.0	24.0	0.06844620767306639	1.0
ENSG00000140157.14;SE:chr15:22838921-22839061:22839174-22839654:+	5.0	72.0	5.0	78.0	1.0	1.0
ENSG00000140157.14;SE:chr15:22838921-22839654:22839790-22851638:+	24.0	75.0	29.0	89.0	1.0	1.0
ENSG00000140157.14;SE:chr15:22860789-22866212:22867722-22866212:+	15.0	228.0	18.0	260.0	1.0	1.0
ENSG00000198826.10;SE:chr15:32616340-32615556:32616340-32620107:+	13.0	86.0	14.0	70.0	0.5357608428269087	1.0
ENSG00000198826.10;SE:chr15:32635915-32636256:32638990-32636256:+	13.0	58.0	14.0	45.0	0.5173832215630891	1.0
ENSG00000166922.8;SE:chr15:32684669-32691709:32691763-32696513:+	38.0	5.0	634.0	43.0	0.19726627606219485	1.0
ENSG00000128463.12;SE:chr15:34225200-34225038:34225200-34225535:+	75.0	97.0	72.0	77.0	0.43241923337666904	1.0
ENSG00000128463.12;SE:chr15:34227846-34228428:34228589-34229752:+	90.0	58.0	91.0	40.0	0.13431073627487203	1.0
ENSG00000128463.12;SE:chr15:34228589-34229752:34230118-34229752:+	75.0	39.0	72.0	37.0	1.0	1.0
ENSG00000128463.12;SE:chr15:34227846-34228436:34228589-34229752:+	15.0	58.0	13.0	40.0	0.6663541207917267	1.0
ENSG00000137801.10;SE:chr15:39588699-39588958:39589086-39589201:+	152.0	14.0	446.0	31.0	0.3827320929220496	1.0
ENSG00000137801.10;SE:chr15:39590023-39590515:39590623-39591190:+	239.0	10.0	674.0	34.0	0.7260376041288351	1.0
ENSG00000137801.10;SE:chr15:39591350-39591504:39591623-39592567:+	235.0	14.0	650.0	57.0	0.26047698644258044	1.0
ENSG00000137801.10;SE:chr15:39594440-39595361:39596590-39595361:+	15.0	316.0	53.0	835.0	0.40018783698295507	1.0
ENSG00000156970.12;SE:chr15:40200980-40202404:40202465-40202588:+	134.0	26.0	103.0	10.0	0.1013457450717215	1.0
ENSG00000156970.12;SE:chr15:40165196-40166358:40166482-40170061:+	4.0	160.0	3.0	113.0	1.0	1.0
ENSG00000156970.12;SE:chr15:40161255-40161070:40161255-40165052:+	18.0	146.0	7.0	109.0	0.2022056960577563	1.0
ENSG00000128944.13;SE:chr15:40389929-40391492:40391554-40391948:+	263.0	11.0	249.0	3.0	0.05710188617798913	1.0
ENSG00000128944.13;SE:chr15:40383322-40384456:40384519-40386361:+	5.0	244.0	5.0	226.0	1.0	1.0
ENSG00000128944.13;SE:chr15:40386494-40387158:40387206-40389505:+	246.0	4.0	223.0	2.0	0.6881379164992631	1.0
ENSG00000128944.13;SE:chr15:40383044-40382980:40383044-40383227:+	13.0	239.0	9.0	221.0	0.6631260547862851	1.0
ENSG00000128944.13;SE:chr15:40392023-40393468:40394257-40393468:+	19.0	247.0	16.0	231.0	0.8614098629943112	1.0
ENSG00000128944.13;SE:chr15:40387206-40389165:40389291-40389505:+	4.0	246.0	5.0	223.0	0.7424282554886695	1.0
ENSG00000128928.8;SE:chr15:40413087-40414888:40414982-40415400:+	72.0	19.0	24.0	7.0	0.8051576301108988	1.0
ENSG00000128928.8;SE:chr15:40405971-40405861:40405971-40407635:+	18.0	72.0	13.0	17.0	0.016161183577972173	1.0
ENSG00000285396.1;SE:chr15:40709116-40718804:40718899-40728710:+	81.0	6.0	50.0	4.0	1.0	1.0
ENSG00000166140.17;SE:chr15:40810757-40812698:40812902-40813337:+	18.0	31.0	29.0	9.0	0.00044463157346362144	0.9987299933199293
ENSG00000166140.17;SE:chr15:40807868-40808043:40808075-40809118:+	1.0	34.0	6.0	14.0	0.007067146689788189	1.0
ENSG00000137804.12;SE:chr15:41333050-41342385:41342454-41349097:+	739.0	20.0	584.0	13.0	0.7231439049173402	1.0
ENSG00000137804.12;SE:chr15:41365589-41371526:41371684-41375711:+	475.0	19.0	319.0	14.0	0.8569156842765611	1.0
ENSG00000137804.12;SE:chr15:41371684-41375711:41375828-41377195:+	537.0	178.0	410.0	145.0	0.6494266867794896	1.0
ENSG00000137804.12;SE:chr15:41375828-41377195:41377304-41380092:+	571.0	23.0	441.0	20.0	0.7545865013609069	1.0
ENSG00000137804.12;SE:chr15:41349241-41350987:41351129-41356038:+	300.0	25.0	217.0	26.0	0.23676827259798885	1.0
ENSG00000137804.12;SE:chr15:41351129-41356038:41356140-41358148:+	734.0	13.0	573.0	7.0	0.5008072320144756	1.0
ENSG00000137804.12;SE:chr15:41365863-41371526:41371684-41375711:+	85.0	15.0	111.0	17.0	0.7062701980975132	1.0
ENSG00000137804.12;SE:chr15:41349241-41350990:41351129-41356038:+	86.0	25.0	61.0	26.0	0.25553510232210974	1.0
ENSG00000137804.12;SE:chr15:41349241-41351032:41351129-41356038:+	314.0	25.0	264.0	26.0	0.4685839281127208	1.0
ENSG00000137804.12;SE:chr15:41377304-41380092:41380800-41380092:+	226.0	531.0	119.0	474.0	4.272452599499606e-05	0.4746557198801411
ENSG00000137815.14;SE:chr15:41457876-41464770:41464885-41466140:+	116.0	31.0	90.0	21.0	0.7544893735128559	1.0
ENSG00000137815.14;SE:chr15:41417313-41438320:41438431-41452900:+	130.0	12.0	103.0	3.0	0.10376468586362304	1.0
ENSG00000137815.14;SE:chr15:41438431-41452900:41453048-41457671:+	130.0	5.0	103.0	5.0	0.7545110611022847	1.0
ENSG00000137815.14;SE:chr15:41417313-41417159:41417313-41438320:+	17.0	118.0	19.0	89.0	0.2825922986602877	1.0
ENSG00000137815.14;SE:chr15:41480325-41480580:41481449-41480580:+	17.0	125.0	19.0	87.0	0.20559880859865276	1.0
ENSG00000092531.9;SE:chr15:42495713-42495644:42495713-42511832:+	3.0	96.0	11.0	217.0	0.5645657198497156	1.0
ENSG00000092531.9;SE:chr15:42515354-42528261:42528420-42529674:+	86.0	9.0	176.0	38.0	0.08488485121196748	1.0
